timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,grpThreads,allThreads,URL,Latency,IdleTime
1709906839969,1103,Schema,200,OK,Schema 1-1,text,true,,18097,1,8,https://qa-ford.emplifiknowledge.com/graphql/schema,1103,0
1709906840868,898,Schema,200,OK,Schema 1-1,text,true,,18097,1,8,https://qa-ford.emplifiknowledge.com/graphql/schema,898,0
1709906842053,1184,Schema,200,OK,Schema 1-1,text,true,,18097,1,8,https://qa-ford.emplifiknowledge.com/graphql/schema,1184,0
1709906843275,1221,Schema,200,OK,Schema 1-1,text,true,,18097,1,8,https://qa-ford.emplifiknowledge.com/graphql/schema,1221,0
1709906843934,13696,Topic with Attributes,200,OK,Topic with Attributes 6-1,text,true,,5833,1,8,https://qa-ford.emplifiknowledge.com/graphql,13696,0
1709906843965,689,Schema,200,OK,Schema 1-1,text,true,,18096,1,8,https://qa-ford.emplifiknowledge.com/graphql/schema,689,0
1709906844673,707,Schema,200,OK,Schema 1-1,text,true,,18096,1,8,https://qa-ford.emplifiknowledge.com/graphql/schema,707,0
1709906846063,1389,Schema,200,OK,Schema 1-1,text,true,,18097,1,8,https://qa-ford.emplifiknowledge.com/graphql/schema,1389,0
1709906846958,894,Schema,200,OK,Schema 1-1,text,true,,18097,1,8,https://qa-ford.emplifiknowledge.com/graphql/schema,894,0
1709906848258,1299,Schema,200,OK,Schema 1-1,text,true,,18097,1,8,https://qa-ford.emplifiknowledge.com/graphql/schema,1299,0
1709906849056,797,Schema,200,OK,Schema 1-1,text,true,,18097,1,8,https://qa-ford.emplifiknowledge.com/graphql/schema,797,0
1709906849959,902,Schema,200,OK,Schema 1-1,text,true,,18097,1,8,https://qa-ford.emplifiknowledge.com/graphql/schema,902,0
1709906850861,901,Schema,200,OK,Schema 1-1,text,true,,18097,1,8,https://qa-ford.emplifiknowledge.com/graphql/schema,901,0
1709906851654,791,Schema,200,OK,Schema 1-1,text,true,,18097,1,8,https://qa-ford.emplifiknowledge.com/graphql/schema,790,0
1709906852234,13369,Topic with Examples,200,OK,Topic with Examples 4-1,text,true,,63380,1,8,https://qa-ford.emplifiknowledge.com/graphql,13369,0
1709906852553,898,Schema,200,OK,Schema 1-1,text,true,,18097,1,8,https://qa-ford.emplifiknowledge.com/graphql/schema,898,0
1709906853351,797,Schema,200,OK,Schema 1-1,text,true,,18097,1,8,https://qa-ford.emplifiknowledge.com/graphql/schema,797,0
1709906854862,1510,Schema,200,OK,Schema 1-1,text,true,,18097,1,8,https://qa-ford.emplifiknowledge.com/graphql/schema,1510,0
1709906855009,56963,Topic with Category Values,200,OK,"Topic-Response Templates, Examples, Labels, attributes, cat values 8-1",text,true,,6200677,1,8,https://qa-ford.emplifiknowledge.com/graphql,55692,0
1709906855660,797,Schema,200,OK,Schema 1-1,text,true,,18097,1,8,https://qa-ford.emplifiknowledge.com/graphql/schema,797,0
1709906855731,24306,Topic with Category Values,200,OK,Topic with Category Values 7-1,text,true,,116916,1,8,https://qa-ford.emplifiknowledge.com/graphql,24305,0
1709906856668,1007,Schema,200,OK,Schema 1-1,text,true,,18097,1,43,https://qa-ford.emplifiknowledge.com/graphql/schema,1007,0
1709906858500,31707,Topic with Response Templates,200,OK,Topic with Response Templates 5-1,text,true,,3849892,6,42,https://qa-ford.emplifiknowledge.com/graphql,31445,0
1709906861424,17487,Topic with Attributes,200,OK,Topic with Attributes 6-1,text,true,,5537,6,41,https://qa-ford.emplifiknowledge.com/graphql,17487,0
1709906864206,37274,Topic with Labels,200,OK,Topic with Labels 3-1,text,true,,3849892,6,40,https://qa-ford.emplifiknowledge.com/graphql,37013,0
1709906865800,34540,Topics,200,OK,Topics 2-1,text,true,,3849892,6,39,https://qa-ford.emplifiknowledge.com/graphql,34279,0
1709906879333,27094,Topic with Examples,200,OK,Topic with Examples 4-1,text,true,,77713,6,38,https://qa-ford.emplifiknowledge.com/graphql,27094,0
1709906890536,34072,Topic with Attributes,200,OK,Topic with Attributes 6-4,text,true,,5861,5,37,https://qa-ford.emplifiknowledge.com/graphql,34072,0
1709906891333,34866,Topic with Attributes,200,OK,Topic with Attributes 6-5,text,true,,5861,5,37,https://qa-ford.emplifiknowledge.com/graphql,34866,0
1709906898338,41872,Topic with Attributes,200,OK,Topic with Attributes 6-6,text,true,,5861,5,37,https://qa-ford.emplifiknowledge.com/graphql,41872,0
1709906920936,64471,Topic with Attributes,200,OK,Topic with Attributes 6-3,text,true,,5861,5,37,https://qa-ford.emplifiknowledge.com/graphql,64471,0
1709906928642,72173,Topic with Attributes,200,OK,Topic with Attributes 6-2,text,true,,5861,5,37,https://qa-ford.emplifiknowledge.com/graphql,72173,0
1709906929165,518,Topic with Attributes,503,Service Unavailable,Topic with Attributes 6-2,text,false,Expected to find an object with property ['data'] in path $ but found 'java.lang.String'. This is not a json object according to the JsonProvider: 'com.jayway.jsonpath.spi.json.JsonSmartJsonProvider'.,183,5,37,https://qa-ford.emplifiknowledge.com/graphql,518,0
1709906955537,99110,Topic with Examples,200,OK,Topic with Examples 4-3,text,true,,455378,5,36,https://qa-ford.emplifiknowledge.com/graphql,98337,0
1709906964963,9403,Topic with Examples,200,OK,Topic with Examples 4-3,text,true,,195083,5,36,https://qa-ford.emplifiknowledge.com/graphql,8897,0
1709906971450,6478,Topic with Examples,200,OK,Topic with Examples 4-3,text,true,,63379,5,36,https://qa-ford.emplifiknowledge.com/graphql,6352,0
1709906975832,119394,Topic with Response Templates,200,OK,Topic with Response Templates 5-6,text,true,,5311350,5,36,https://qa-ford.emplifiknowledge.com/graphql,118121,0
1709906978234,6780,Topic with Examples,200,OK,Topic with Examples 4-3,text,true,,77712,5,36,https://qa-ford.emplifiknowledge.com/graphql,6654,0
1709906980011,1769,Topic with Examples,200,OK,Topic with Examples 4-3,text,true,,82007,5,36,https://qa-ford.emplifiknowledge.com/graphql,1769,0
1709906981507,1492,Topic with Examples,200,OK,Topic with Examples 4-3,text,true,,33095,5,36,https://qa-ford.emplifiknowledge.com/graphql,1492,0
1709906985897,4382,Topic with Examples,200,OK,Topic with Examples 4-3,text,true,,33852,5,36,https://qa-ford.emplifiknowledge.com/graphql,4382,0
1709906990444,4544,Topic with Examples,200,OK,Topic with Examples 4-3,text,true,,193172,5,36,https://qa-ford.emplifiknowledge.com/graphql,4417,0
1709906991927,1466,Topic with Examples,200,OK,Topic with Examples 4-3,text,true,,97501,5,36,https://qa-ford.emplifiknowledge.com/graphql,1465,0
1709906993631,1699,Topic with Examples,200,OK,Topic with Examples 4-3,text,true,,91796,5,36,https://qa-ford.emplifiknowledge.com/graphql,1699,0
1709906995607,1971,Topic with Examples,200,OK,Topic with Examples 4-3,text,true,,91903,5,36,https://qa-ford.emplifiknowledge.com/graphql,1967,0
1709906997309,1696,Topic with Examples,200,OK,Topic with Examples 4-3,text,true,,137844,5,36,https://qa-ford.emplifiknowledge.com/graphql,1694,0
1709906998614,1300,Topic with Examples,200,OK,Topic with Examples 4-3,text,true,,90257,5,36,https://qa-ford.emplifiknowledge.com/graphql,1299,0
1709907000401,1782,Topic with Examples,200,OK,Topic with Examples 4-3,text,true,,38182,5,36,https://qa-ford.emplifiknowledge.com/graphql,1781,0
1709907000830,24853,Topic with Response Templates,200,OK,Topic with Response Templates 5-6,text,true,,3849892,5,36,https://qa-ford.emplifiknowledge.com/graphql,23566,0
1709907001506,1101,Topic with Examples,200,OK,Topic with Examples 4-3,text,true,,40383,5,36,https://qa-ford.emplifiknowledge.com/graphql,1101,0
1709907002300,786,Topic with Examples,200,OK,Topic with Examples 4-3,text,true,,18766,5,36,https://qa-ford.emplifiknowledge.com/graphql,786,0
1709907007181,6199,Topic with Response Templates,200,OK,Topic with Response Templates 5-6,text,true,,3244384,5,36,https://qa-ford.emplifiknowledge.com/graphql,5938,0
1709907010446,8143,Topic with Examples,200,OK,Topic with Examples 4-3,text,true,,535203,5,36,https://qa-ford.emplifiknowledge.com/graphql,8013,0
1709907012418,1943,Topic with Examples,200,OK,Topic with Examples 4-3,text,true,,127700,5,36,https://qa-ford.emplifiknowledge.com/graphql,1939,0
1709907012367,5054,Topic with Response Templates,200,OK,Topic with Response Templates 5-6,text,true,,2943647,5,36,https://qa-ford.emplifiknowledge.com/graphql,4899,0
1709907013604,1171,Topic with Examples,200,OK,Topic with Examples 4-3,text,true,,51893,5,36,https://qa-ford.emplifiknowledge.com/graphql,1171,0
1709907015008,1400,Topic with Examples,200,OK,Topic with Examples 4-3,text,true,,17410,5,36,https://qa-ford.emplifiknowledge.com/graphql,1399,0
1709907016448,3963,Topic with Response Templates,200,OK,Topic with Response Templates 5-6,text,true,,2806715,5,36,https://qa-ford.emplifiknowledge.com/graphql,3827,0
1709907018307,3297,Topic with Examples,200,OK,Topic with Examples 4-3,text,true,,109975,5,36,https://qa-ford.emplifiknowledge.com/graphql,3296,0
1709907018629,2061,Topic with Response Templates,200,OK,Topic with Response Templates 5-6,text,true,,1844342,5,36,https://qa-ford.emplifiknowledge.com/graphql,1928,0
1709907020979,2668,Topic with Examples,200,OK,Topic with Examples 4-3,text,true,,123312,5,36,https://qa-ford.emplifiknowledge.com/graphql,2413,0
1709907021043,2328,Topic with Response Templates,200,OK,Topic with Response Templates 5-6,text,true,,2672423,5,36,https://qa-ford.emplifiknowledge.com/graphql,2186,0
1709907024446,3284,Topic with Response Templates,200,OK,Topic with Response Templates 5-6,text,true,,2356751,5,36,https://qa-ford.emplifiknowledge.com/graphql,3148,0
1709907026170,5183,Topic with Examples,200,OK,Topic with Examples 4-3,text,true,,238488,5,36,https://qa-ford.emplifiknowledge.com/graphql,4927,0
1709907028733,2554,Topic with Examples,200,OK,Topic with Examples 4-3,text,true,,317973,5,36,https://qa-ford.emplifiknowledge.com/graphql,2424,0
1709907030599,6036,Topic with Response Templates,200,OK,Topic with Response Templates 5-6,text,true,,4127147,5,36,https://qa-ford.emplifiknowledge.com/graphql,5774,0
1709907031431,2684,Topic with Examples,200,OK,Topic with Examples 4-3,text,true,,571349,5,36,https://qa-ford.emplifiknowledge.com/graphql,2554,0
1709907034300,3535,Topic with Response Templates,200,OK,Topic with Response Templates 5-6,text,true,,6067148,5,36,https://qa-ford.emplifiknowledge.com/graphql,3142,0
1709907034704,3246,Topic with Examples,200,OK,Topic with Examples 4-3,text,true,,398472,5,36,https://qa-ford.emplifiknowledge.com/graphql,3242,0
1709907038104,117165,Topic with Attributes,200,OK,Topic with Attributes 6-3,text,true,,5791,4,36,https://qa-ford.emplifiknowledge.com/graphql,117165,0
1709907040538,142196,Topic with Attributes,200,OK,Topic with Attributes 6-6,text,true,,5791,4,36,https://qa-ford.emplifiknowledge.com/graphql,142196,0
1709907042494,151954,Topic with Attributes,200,OK,Topic with Attributes 6-4,text,true,,5791,4,36,https://qa-ford.emplifiknowledge.com/graphql,151954,0
1709907049663,15117,Topic with Response Templates,200,OK,Topic with Response Templates 5-6,text,true,,3607059,5,36,https://qa-ford.emplifiknowledge.com/graphql,14858,0
1709907053500,162163,Topic with Attributes,200,OK,Topic with Attributes 6-5,text,true,,5791,4,36,https://qa-ford.emplifiknowledge.com/graphql,162163,0
1709907059708,203223,Topic with Category Values,200,OK,Topic with Category Values 7-3,text,true,,135975,6,36,https://qa-ford.emplifiknowledge.com/graphql,202838,0
1709907062096,205610,Topic with Category Values,200,OK,Topic with Category Values 7-4,text,true,,135975,6,36,https://qa-ford.emplifiknowledge.com/graphql,205229,0
1709907064803,22307,Topic with Attributes,200,OK,Topic with Attributes 6-4,text,true,,5978,4,36,https://qa-ford.emplifiknowledge.com/graphql,22307,0
1709907065007,208520,Topic with Category Values,200,OK,Topic with Category Values 7-2,text,true,,135975,6,36,https://qa-ford.emplifiknowledge.com/graphql,208140,0
1709907067936,27396,Topic with Attributes,200,OK,Topic with Attributes 6-6,text,true,,5978,4,36,https://qa-ford.emplifiknowledge.com/graphql,27396,0
1709907067938,212202,Topic with Category Values,200,OK,Topic with Category Values 7-1,text,true,,99518,6,36,https://qa-ford.emplifiknowledge.com/graphql,212193,0
1709907071547,215118,Topic with Examples,200,OK,Topic with Examples 4-4,text,true,,455379,5,35,https://qa-ford.emplifiknowledge.com/graphql,214607,0
1709907071525,215127,Topics,200,OK,Topics 2-4,text,true,,5311350,5,35,https://qa-ford.emplifiknowledge.com/graphql,213854,0
1709907072190,215795,Topics,200,OK,Topics 2-2,text,true,,5311350,5,35,https://qa-ford.emplifiknowledge.com/graphql,214517,0
1709907073913,217428,Topic with Category Values,200,OK,Topic with Category Values 7-6,text,true,,135975,5,35,https://qa-ford.emplifiknowledge.com/graphql,217043,0
1709907076016,37909,Topic with Attributes,200,OK,Topic with Attributes 6-3,text,true,,5978,4,35,https://qa-ford.emplifiknowledge.com/graphql,37909,0
1709907077045,220651,Topics,200,OK,Topics 2-6,text,true,,5311350,5,35,https://qa-ford.emplifiknowledge.com/graphql,219251,0
1709907081446,225017,Topic with Examples,200,OK,Topic with Examples 4-6,text,true,,455379,5,35,https://qa-ford.emplifiknowledge.com/graphql,224501,0
1709907081498,27995,Topic with Attributes,200,OK,Topic with Attributes 6-5,text,true,,5978,4,35,https://qa-ford.emplifiknowledge.com/graphql,27995,0
1709907083092,226649,Topic with Response Templates,200,OK,Topic with Response Templates 5-5,text,true,,5311350,5,35,https://qa-ford.emplifiknowledge.com/graphql,225498,0
1709907084294,227901,Topics,200,OK,Topics 2-5,text,true,,5311350,5,35,https://qa-ford.emplifiknowledge.com/graphql,226752,0
1709907087706,52983,Topic with Examples,200,OK,Topic with Examples 4-3,text,true,,821707,5,35,https://qa-ford.emplifiknowledge.com/graphql,52978,0
1709907088405,231990,Topic with Labels,200,OK,Topic with Labels 3-3,text,true,,5311350,5,35,https://qa-ford.emplifiknowledge.com/graphql,230831,0
1709907088901,24095,Topic with Attributes,200,OK,Topic with Attributes 6-4,text,true,,5980,4,35,https://qa-ford.emplifiknowledge.com/graphql,24095,0
1709907088933,232446,Topic with Category Values,200,OK,Topic with Category Values 7-5,text,true,,135975,5,35,https://qa-ford.emplifiknowledge.com/graphql,232060,0
1709907088759,232350,Topic with Labels,200,OK,Topic with Labels 3-6,text,true,,5311350,5,35,https://qa-ford.emplifiknowledge.com/graphql,231198,0
1709907089015,232517,Topic with Category Values,200,OK,"Topic-Response Templates, Examples, Labels, attributes, cat values 8-5",text,true,,6200678,6,35,https://qa-ford.emplifiknowledge.com/graphql,231226,0
1709907089432,233018,Topic with Labels,200,OK,Topic with Labels 3-2,text,true,,5311350,5,35,https://qa-ford.emplifiknowledge.com/graphql,231600,0
1709907090804,234374,Topic with Examples,200,OK,Topic with Examples 4-2,text,true,,455379,5,35,https://qa-ford.emplifiknowledge.com/graphql,233604,0
1709907091327,234914,Topic with Labels,200,OK,Topic with Labels 3-5,text,true,,5311350,5,35,https://qa-ford.emplifiknowledge.com/graphql,233624,0
1709907091677,235236,Topic with Response Templates,200,OK,Topic with Response Templates 5-4,text,true,,5311350,5,35,https://qa-ford.emplifiknowledge.com/graphql,234083,0
1709907092727,236313,Topic with Labels,200,OK,Topic with Labels 3-4,text,true,,5311350,5,35,https://qa-ford.emplifiknowledge.com/graphql,234915,0
1709907094290,237861,Topic with Examples,200,OK,Topic with Examples 4-5,text,true,,455379,5,35,https://qa-ford.emplifiknowledge.com/graphql,237223,0
1709907094624,32520,Topic with Category Values,200,OK,Topic with Category Values 7-4,text,true,,171329,5,35,https://qa-ford.emplifiknowledge.com/graphql,32136,0
1709907095704,14205,Topic with Attributes,200,OK,Topic with Attributes 6-5,text,true,,5980,4,35,https://qa-ford.emplifiknowledge.com/graphql,14205,0
1709907096506,31491,Topic with Category Values,200,OK,Topic with Category Values 7-2,text,true,,171329,5,35,https://qa-ford.emplifiknowledge.com/graphql,31108,0
1709907096486,240092,Topics,200,OK,Topics 2-3,text,true,,5311350,5,35,https://qa-ford.emplifiknowledge.com/graphql,238935,0
1709907099470,243031,Topic with Response Templates,200,OK,Topic with Response Templates 5-2,text,true,,5311350,5,35,https://qa-ford.emplifiknowledge.com/graphql,242004,0
1709907099641,243199,Topic with Response Templates,200,OK,Topic with Response Templates 5-3,text,true,,5311350,5,35,https://qa-ford.emplifiknowledge.com/graphql,241797,0
1709907101405,25386,Topic with Attributes,200,OK,Topic with Attributes 6-3,text,true,,5980,4,35,https://qa-ford.emplifiknowledge.com/graphql,25386,0
1709907101444,244943,Topic with Category Values,200,OK,"Topic-Response Templates, Examples, Labels, attributes, cat values 8-4",text,true,,6200678,6,35,https://qa-ford.emplifiknowledge.com/graphql,243536,0
1709907101724,246531,Topic with Category Values,200,OK,"Topic-Response Templates, Examples, Labels, attributes, cat values 8-1",text,true,,4541286,6,35,https://qa-ford.emplifiknowledge.com/graphql,246216,0
1709907101829,245330,Topic with Category Values,200,OK,"Topic-Response Templates, Examples, Labels, attributes, cat values 8-3",text,true,,6200678,6,35,https://qa-ford.emplifiknowledge.com/graphql,244140,0
1709907102074,245576,Topic with Category Values,200,OK,"Topic-Response Templates, Examples, Labels, attributes, cat values 8-2",text,true,,6200678,5,34,https://qa-ford.emplifiknowledge.com/graphql,244298,0
1709907103529,29610,Topic with Category Values,200,OK,Topic with Category Values 7-6,text,true,,171329,5,34,https://qa-ford.emplifiknowledge.com/graphql,29223,0
1709907103922,35982,Topic with Attributes,200,OK,Topic with Attributes 6-6,text,true,,5980,4,34,https://qa-ford.emplifiknowledge.com/graphql,35982,0
1709907103988,247486,Topic with Category Values,200,OK,"Topic-Response Templates, Examples, Labels, attributes, cat values 8-6",text,true,,6200678,5,34,https://qa-ford.emplifiknowledge.com/graphql,246216,0
1709907106225,17319,Topic with Attributes,200,OK,Topic with Attributes 6-4,text,true,,5833,4,34,https://qa-ford.emplifiknowledge.com/graphql,17319,0
1709907106560,56794,Topic with Response Templates,200,OK,Topic with Response Templates 5-6,text,true,,4219776,5,34,https://qa-ford.emplifiknowledge.com/graphql,55781,0
1709907107733,26274,Topic with Examples,200,OK,Topic with Examples 4-6,text,true,,195084,5,34,https://qa-ford.emplifiknowledge.com/graphql,25893,0
1709907108153,36554,Topic with Examples,200,OK,Topic with Examples 4-4,text,true,,195084,5,34,https://qa-ford.emplifiknowledge.com/graphql,36041,0
1709907111861,40140,Topics,200,OK,Topics 2-4,text,true,,3849892,5,34,https://qa-ford.emplifiknowledge.com/graphql,38925,0
1709907112328,21491,Topic with Examples,200,OK,Topic with Examples 4-2,text,true,,195084,5,34,https://qa-ford.emplifiknowledge.com/graphql,21109,0
1709907113908,54192,Topic with Category Values,200,OK,Topic with Category Values 7-3,text,true,,171329,5,34,https://qa-ford.emplifiknowledge.com/graphql,53813,0
1709907115124,19416,Topic with Attributes,200,OK,Topic with Attributes 6-5,text,true,,5833,4,34,https://qa-ford.emplifiknowledge.com/graphql,19415,0
1709907118835,31100,Topic with Examples,200,OK,Topic with Examples 4-3,text,true,,237034,5,34,https://qa-ford.emplifiknowledge.com/graphql,30718,0
1709907119152,22624,Topic with Category Values,200,OK,Topic with Category Values 7-2,text,true,,116916,5,34,https://qa-ford.emplifiknowledge.com/graphql,22497,0
1709907120325,16401,Topic with Attributes,200,OK,Topic with Attributes 6-6,text,true,,5833,4,34,https://qa-ford.emplifiknowledge.com/graphql,16401,0
1709907121609,20200,Topic with Attributes,200,OK,Topic with Attributes 6-3,text,true,,5833,4,34,https://qa-ford.emplifiknowledge.com/graphql,20200,0
1709907122034,27404,Topic with Category Values,200,OK,Topic with Category Values 7-4,text,true,,116916,5,34,https://qa-ford.emplifiknowledge.com/graphql,27276,0
1709907122097,38802,Topic with Response Templates,200,OK,Topic with Response Templates 5-5,text,true,,3849892,5,34,https://qa-ford.emplifiknowledge.com/graphql,37743,0
1709907122612,16385,Topic with Attributes,200,OK,Topic with Attributes 6-4,text,true,,5537,4,34,https://qa-ford.emplifiknowledge.com/graphql,16385,0
1709907125334,36387,Topic with Category Values,200,OK,Topic with Category Values 7-5,text,true,,171329,5,34,https://qa-ford.emplifiknowledge.com/graphql,36004,0
1709907125564,53271,Topics,200,OK,Topics 2-2,text,true,,3849892,5,34,https://qa-ford.emplifiknowledge.com/graphql,52128,0
1709907126242,49060,Topics,200,OK,Topics 2-6,text,true,,3849892,5,34,https://qa-ford.emplifiknowledge.com/graphql,47147,0
1709907129712,35403,Topic with Examples,200,OK,Topic with Examples 4-5,text,true,,195084,5,34,https://qa-ford.emplifiknowledge.com/graphql,35020,0
1709907130317,9990,Topic with Attributes,200,OK,Topic with Attributes 6-6,text,true,,5536,4,34,https://qa-ford.emplifiknowledge.com/graphql,9990,0
1709907130323,22162,Topic with Examples,200,OK,Topic with Examples 4-4,text,true,,63380,5,34,https://qa-ford.emplifiknowledge.com/graphql,22162,0
1709907131231,39301,Topic with Response Templates,200,OK,Topic with Response Templates 5-4,text,true,,3849892,5,34,https://qa-ford.emplifiknowledge.com/graphql,38410,0
1709907131912,19579,Topic with Examples,200,OK,Topic with Examples 4-2,text,true,,63380,5,34,https://qa-ford.emplifiknowledge.com/graphql,19575,0
1709907132299,47878,Topics,200,OK,Topics 2-5,text,true,,3849892,5,34,https://qa-ford.emplifiknowledge.com/graphql,46609,0
1709907132746,29205,Topic with Category Values,200,OK,Topic with Category Values 7-6,text,true,,116916,5,34,https://qa-ford.emplifiknowledge.com/graphql,29079,0
1709907133290,44729,Topic with Labels,200,OK,Topic with Labels 3-3,text,true,,3849892,5,34,https://qa-ford.emplifiknowledge.com/graphql,43793,0
1709907133261,44266,Topic with Labels,200,OK,Topic with Labels 3-6,text,true,,3849892,5,34,https://qa-ford.emplifiknowledge.com/graphql,43243,0
1709907134625,26885,Topic with Examples,200,OK,Topic with Examples 4-6,text,true,,63380,5,34,https://qa-ford.emplifiknowledge.com/graphql,26885,0
1709907135378,45684,Topic with Labels,200,OK,Topic with Labels 3-2,text,true,,3849892,5,34,https://qa-ford.emplifiknowledge.com/graphql,44661,0
